timestamp	unit	round	verdict	cost_usd	description	git_commit
2026-05-14T00:12:00Z	fix-M3a	r1	PASS	qa-molly-fe	Playwright real browser 3001 webpack: 安全合并 tooltip = 只新增草稿里有但课程结构没有的章节,不会删除或修改已有章节 EXACT 实测捕获; 应用到课程结构(替换) tooltip = 按草稿完整对齐: 新增/修改/删除/重排已有章节. 删除带任务的章节会被拒绝 EXACT 实测捕获; 两测试独立 page 跑各 PASS; 按钮 label/onClick/disabled/variant 全保留代码审计; data-slot=tooltip-trigger 锁定 editor footer 版本(源列表的同名按钮无 tooltip per spec scope); TooltipProvider 已在 providers.tsx:9 全局包裹; tsc 0 / vitest 82files 967 tests / lint 0 error 0 warn; diff 19/8 单文件; Anti-regression Fix 5 mode=replace (onReplace 路径不变) + Fix 8 进度条 + M2 input key (位置不交叉) + Fix 6-11 全保留	2df9d10
2026-05-14T00:16:00Z	fix-M3b	r1	PASS	qa-molly-fe	Playwright real browser 3001 webpack 3 独立测试: ready source 显 重新解析素材 button + 重新 AI 解析 count=0 + 点击 confirm 文案 = 重新解析将重新跑 AI,是否继续? EXACT 匹配 + dismiss 不发请求; ai_summary_failed 显 重新 AI 解析 + 重新解析素材 count=0 (regression test); ready accept confirm → POST /retry 200 + success:true + DB status ready→uploaded→(async)→failed (failed 因 AI 再 invalid JSON,M1 backend 范畴,M3b retry 通道证实打开); tsc 0 / vitest 82files 967 tests (fix-8-retry 9→10 含新 retry-label 单测) / lint 0 error 0 warn; diff 40/10 跨 5 文件 (utils + service + 2 UI + test); Anti-regression Fix 8 + Fix 5 + M2 + M3a + KNOWLEDGE_SOURCE_NOT_RETRYABLE 错误码全保留; DB post-QA Molly source 778e76c6 恢复 ai_summary_failed 原状	07d774f
2026-05-14T16:05:00Z	unit-1	r1	PASS	qa-a11y	Unit 1 r1 PASS: 4 acceptance 全过 (nested-button=0/dialog a11y warning=0/KPI drilldown role=button click→URL+drawer OK/Enter键盘等价 OK); tsc 0/vitest 83files 981 tests pass/lint 0 issue on touched files (22 pre-existing unrelated); commit ded6042 scope 限于 2 components + 1 e2e spec; deep dump 证实 modal 后 console=0 + analytics-v2 仅 2 条 benign React DevTools/HMR; 无 schema 改动不需重启; 无 regression	ded6042
2026-05-14T16:25:00Z	unit-2	r1	PASS	qa-instance	Unit 2 r1 PASS: 9 acceptance 全过 (close 中文 confirm 含'答卷仍可在成绩回看' bonus / close↔reopen 真状态切换 published↔closed / 列表+详情 reopen+delete 按钮可见 disabled+tooltip='已有学生提交无法删除' / 3 API 错误码全中文 INSTANCE_HAS_SUBMISSIONS+NOT_DELETABLE+NOT_REOPENABLE / alex 学生 closed→403→reopen 后正常访问任务页 / 6 fresh audit log 实证 close+reopen 写入 + delete code path grep 验证 / DB 测前测后完全一致); spec L52 'closedAt 清空' 与实际 schema (无此字段) 不符,builder 改用 AuditLog 时间戳合理符合 Phase 1 硬约束; tsc 0/vitest 83files 981 tests/0 lint issue on 8 builder touched files; commit 3efb2ad scope 干净 (4 modified + 3 new route + 1 e2e spec); 跨模块 caller grep 验证 PATCH path 保留 (updateTaskInstance line 41), 新 close/reopen/delete 各唯一 caller 都正确串接	3efb2ad
2026-05-14T16:50:00Z	unit-3	r1	PASS	qa-student	Unit 3 r1 PASS: 9 acceptance 全过 (sidebar 任务中心+/tasks 200 / 4 tab+课程+类型 select + 4 tab 切换 0 console error / alex on closed-with-own-sub 200 + 完整只读 banner 文案 / belle on closed-no-sub 403 TASK_INSTANCE_CLOSED_NO_SUBMISSION '任务已结束,且未提交过作答' / student5 跨班 403 FORBIDDEN 通用'权限不足' 不暴露 closed/published 状态 / 404 NOT_FOUND '任务实例不存在' / dashboard /grades?focus=ce7f935d 真链 alex 自己 closed sub id / focus= 派生 selected 显示个人理财基础概念测验); tsc 0/vitest 83files 986 tests (baseline 981+5 new = match builder)/0 lint issue on 13 builder + QA spec; commit 046b711 scope 干净; cross-module grep 验证 assertTaskInstanceReadable 7 callers 仅 GET task-instance route opt-in 其余 6 strict 保留 (ai/chat+evaluate+submissions+study-buddy+task-post 全 strict); 3 ForbiddenState 文案完整 (尚未开放/任务已结束/不在该班级); 服务接口 opts default {} 向后兼容; DB 测前测后完全一致 (read-only API 测试)	046b711
2026-05-14T17:25:00Z	unit-4	r1	PASS	qa-task	Unit 4 r1 PASS: 10 acceptance + supplement 全过 (页面全 config 可见 / 编辑模式 34 input controls / 无 sub PATCH 200 / 有 graded sub 无 force → 400 TASK_HAS_GRADED_SUBMISSIONS 中文 / force=true 200 / dialog '该任务已有 1 条已批改提交' + 三按钮取消+复制为新任务+直接保存 文案精确 / 取消不 PATCH / 复制为新任务 POST 201 redirect '副本' 后缀 原 task 不变 / sim+sub 编辑页 0 console error / API quizQuestions CRUD via force PATCH 8→9→9→8 完整 + DB EDIT prompt 实测; audit log 10 fresh entries 含 force/gradedCount/fieldsChanged 完整 metadata; alex graded sub status/score/gradedAt 不受 PATCH 污染 (回归通过); tsc 0/vitest 83files 986 tests/0 lint issue on builder + QA spec; 2 commits dc5b1db+7b0a13d scope match build report (+1017/-128 + 250 line e2e); cross-module updateTask 唯一 caller 同步透传 force; DB 测前测后 8/10/0 questions 一致 + 副本任务 DELETE cleanup; taskSnapshot 未消费已知遗留留 Phase 4	dc5b1db+7b0a13d
2026-05-14T17:40:00Z	unit-4	r2	PASS	qa-task	Unit 4 r2 PASS: 6 acceptance 补 r1 gap 全过 (allocation 编辑 UI 添加分区+添加条目 按钮可见 + API CRUD 1 sec→2 sec→1 sec/items 5→6+1→5 + 精确 label 写入 / sim systemPrompt PATCH marker 写入+precision restore / sub prompt PATCH marker+精确 restore / r1 quiz force PATCH spot-check 仍 OK / audit log 9 fresh entries fieldsChanged 含 allocationSections+simulationConfig+subjectiveConfig 三新 field 类型); tsc 0/vitest 83files 986 tests/0 lint issue on page.tsx + builder e2e + QA spec; commit f078815 +365/-16 scope match; cross-module r2 仅触及 page.tsx UI 层 + 测试文件无 service/schema; Finding A: builder r2 自测残留 sim a308c7ba systemPrompt marker '【核心人设】QA-r2-test-persona-1778751095550' 需 SQL 清理 (1 行 update set null) 不阻塞 acceptance; Finding B: service 无法 PATCH systemPrompt 回 null 已知限制 acceptable	f078815
2026-05-14T18:05:00Z	unit-5a	r1	PASS	qa-delete	Unit 5a r1 PASS (with finding A flagged): 11 acceptance 全过 (API COURSE_HAS_CHAPTERS 400 + 中文'该课程下仍有章节内容,无法删除' / TASK_HAS_INSTANCES 400 + 中文 / non-owner 403 FORBIDDEN '权限不足' 不暴露状态 / 404 NOT_FOUND '课程不存在' / dummy course+task 完整 round-trip 201→200→404 / 课程列表 owner card icon-only delete + tooltip '课程有 1 个章节,无法删除' / 详情页 EditorHero 2 处删除按钮+AlertDialog 中文确认 / 任务 0 instance 时显删除按钮 / audit log 9 fresh entries course.delete metadata.title + task.delete metadata.taskName); finding A: /teacher/tasks/[id] 对有 instance 的 task 直接隐藏删除按钮 (vs Unit 2 disabled+tooltip 模式), UX 一致性问题不阻塞 spec L104 acceptance,建议 r2 1 行修;tsc 0/vitest 83files 986 tests/0 lint issue on 10 builder files + QA spec; commit e217835 +604/-15 scope match build report; cross-module deleteCourse/deleteTask 唯一 caller; DB 测前测后 molly's 3 tasks/1 course/all instances 一致 + 9 QA dummies 全清	e217835
2026-05-14T18:12:00Z	unit-5a	r2	PASS	qa-delete	Unit 5a r2 PASS Finding A 修: 4 case 全过 (有 instance task '删除任务' 按钮 disabled + Tooltip 精确文案'该任务已发布 1 个实例,请先删除实例再删任务' / Radix span[data-slot=tooltip-trigger] wrapper 与 Unit 2 + Unit 5a 列表同款模式 / 0 instance dummy task 按钮可点 + AlertDialog '删除任务模板' 正常 + cleanup 200 / API DELETE has-instance 仍 400 TASK_HAS_INSTANCES 中文 / 课程详情 dialog 仍正常); tsc 0/vitest 83files 986 tests/0 lint issue on 2 builder + QA spec; commit a1a9c2e +55/-1 scope match build report; UI 一致性问题完整修复; DB 测前测后 molly 3 tasks 维持 baseline + dummy B 已 cleanup	a1a9c2e
2026-05-14T18:58:00Z	unit-5b	r1	PASS	qa-sb-ungrade	Unit 5b r1 PASS (schema 改动 r1 即收 — drift recovery 完整 + runtime 实证): 11 case 全过 (SB hide 6: alex 删自己 200+list 不返/belle 跨学生 403/molly 跨课程 owner 200/teacher2 跨课程 403/不存在 404 'Study Buddy 帖子不存在'/idempotent 重复 200; Submission ungrade 5: molly 200 ungraded=true/重复 400 SUBMISSION_NOT_GRADED_YET '该提交尚未批改,无法撤销'/不存在 404 '提交不存在'/teacher2 403 FORBIDDEN/student 403 FORBIDDEN); DB 实证 ungrade 后 status=submitted+score=NULL+maxScore=NULL+gradedAt=NULL+releasedAt=NULL 完整 5 字段清空; 11 fresh audit (1 submission.ungrade + 10 study_buddy_post.hide) metadata byOwner/studentId/previousStatus 完整; tsc 0/vitest 986/0 lint issue on 12 builder + QA spec; commit 1795cab +636/-4 与 build 一致; Prisma 三步合规 (drift recovery 2 layers: resolve --applied x2 + manual SHA-256 UPDATE checksum + new migrate dev + 重启 + runtime API 全链实测); 测后 SQL UPDATE 还原 ce7f935d 到 graded baseline	1795cab
2026-05-14T19:20:00Z	unit-5c	r1	PASS	qa-collab	Unit 5c r1 PASS: 11 case 全过 (collab molly PATCH teacher1 course 200/POST chapter 201/PATCH chapter 200/DELETE owner chapter 200 / KS owner-confirm 400 KNOWLEDGE_SOURCE_OWNER_REQUIRES_CONFIRM '这是其他老师上传的素材,请确认后再删除' / collab DELETE course 403 FORBIDDEN owner-only / collab add collaborator 403 owner-only / teacher2 cross-course 403 / student 403 / owner teacher1 PATCH 200 + actorRole=owner / molly PATCH own course 200 + actorRole=owner / 404 NOT_FOUND '课程不存在'); audit log actorRole 实测 collaborator/owner 区分精确(15 fresh entries molly@teacher1course=collaborator + teacher1/molly@own=owner); tsc 0/vitest 83files 986 tests/0 lint issue on 16 builder + QA spec; commit e228500 +502/-12 scope match; cross-module getCourseActorRole 9 callsites + assertCourseAccess 既有逻辑允许 collab; service 签名 0 改动 (audit metadata 透传 route 层) 最小侵入; DB 测前测后 description+title 完整 restore baseline	e228500
2026-05-14T19:58:00Z	unit-6	r1	FAIL	qa-sb-freeform	Unit 6 r1 FAIL: 9/10 acceptance PASS 但 1 critical bug 阻塞 demo — Finding A 学生 /study-buddy 页面 500 崩溃当 list 含 free-form post; root cause lib/design/tokens.ts:80 courseColorForId(null).length crash, 触发于 components/study-buddy/study-buddy-list-item.tsx:58 'post.courseId ?? post.taskId' 两者皆 null 时; tsc 0/vitest 986/986 pass 但 runtime 崩 (finsim 已知模式 CLAUDE.md L168); 已验证 acceptance: A1 自由问 courseId 201+aiReply 301 chars / C 无 context 'taskId=null courseId=null' AI 不拒答 主动标'未引用具体素材' 323 chars / D excerpt 持久化 DB jsonb 实证 2 sources excerpt 243+190 chars / B task→courseId 反推 OK / E 跨课程聚合页 200 / F student→teacher endpoint 403 / G sidebar 学生提问 nav OK / H callout openNew=true 1 个 / J task-bound 不破坏; Schema migrate drift-free; 测后 14 QA-r6 posts cleanup; **必须 r2 修 null-guard 才能 close**	9929810
2026-05-14T20:08:00Z	unit-6	r2	PASS	qa-sb-freeform	Unit 6 r2 PASS Finding A 修复: 4 case 全过 (创建 free-form null+null → 进 /study-buddy list 200 + body 含新 post title '未关联课程' + null deref errors=0 / ?openNew=true dialog visible + 通用提问 aria-pressed=true active / task-bound POST 201 spot-check r1 J regression / molly /teacher/study-buddy 200 spot-check r1 E); tsc 0/vitest 84files 991 tests (986+5 courseColorForId unit tests)/0 lint issue on 3 builder + QA spec; commit 04d7a8b +111/-2 scope match; lib/design/tokens.ts:85 signature widening to 'string | null | undefined' + if(!id) return tagA 源头修; 14 callers grep 验证 5 个 latent null-risk 一处修全覆盖 (4 study-buddy + 1 grades + 2 schedule); DB cleanup 2 QA-r6 posts DELETE baseline 完全一致; builder reflection note 已加 HANDOFF (创建-列表往返原则)	04d7a8b
2026-05-14T20:38:00Z	unit-7	r1	PASS	qa-dedup-meta	Unit 7 r1 PASS Phase 1 完成: 6 case 全过 (molly dashboard 近期课表 dedup section 中 10:00/14:00 各 1 次无重复 / greeting 今日无排课 fallback h1=教学工作台 + 单一'今日无排课' 元素 / weekly-insight modal cache hit 文案'已缓存(2026-05-14 生成)' + API response keys 含 modelUsed+durationMs+cached / 60s 冷却 disabled 倒计时实测 / 学生 alex dashboard 课表镜像去重 Mon 10:00 + Wed 14:00 各 1 次); tsc 0/vitest 85files 999 tests (991 baseline + 5 dedup + 3 weekly-insight meta unit tests)/0 lint issue on 6 builder + 2 test + QA spec; commit fd64723 +594/-23 scope match; cross-module getRuntimeSetting private->export 仅 1 新 caller signature 不变; dedup 在 transform 层 visualKey 兜底 demo 重复数据 + primaryKey 保 spec 字面; cache hit 路径显示生成时间戳但缺 modelUsed/duration (fresh 生成才完整,non-blocker); Phase 1 全 close (Unit 1-7 + 5a/5b/5c)	fd64723
2026-05-14T20:42:00Z	unit-7	r1	PASS	qa-unit7	Unit 7 r1 PASS Phase 1 收官: 6 case 全过 (A dedup molly /teacher/dashboard 近期课表 10:00 + 14:00 各 1 次 / B greeting "今日无排课" 单元素 / C weekly-insight modal cache hit footer "已缓存（2026-05-14 生成）" / D 60s 冷却 isolated 重新生成按钮初点击后 disabled / E API response 8 字段 backward-compat / F 学生 alex dashboard 镜像 dedup); tsc 0 / vitest 85files 999 tests (991 baseline + 5 dedup + 3 weekly-insight meta) / lint 0 issue on 6 builder + 2 test + QA spec; commit fd64723 +594/-23 + addendum 1a3cf01 console.debug merged slot ids; primaryKey(slotId+date) + visualKey(title+class+time+date) 双 key dedup; getRuntimeSetting export 复用; modelUsed "provider:model" 格式 fmtModel split[1] UI 显示; schema 0 改动 / 不重启 dev server; non-blocker note: cache hit 仅显示 generatedAt 不含 modelUsed/durationMs (合理 — 缓存非实时)	fd64723+1a3cf01
2026-05-14T22:00:00Z	unit-11	r1	PASS	qa-ai-throttle	Unit 11 r1 PASS (schema r1 即收 — Prisma 三步合规+runtime DB 实证): 11 case 全过 (throttle 60s 429 AI_FEATURE_COOLDOWN '请稍后再试 60 秒内仅可重新生成 1 次' / API response 11 keys 含 modelUsed+durationMs+inputTokens+outputTokens+costEstUSD / molly /teacher/ai-usage 总览 $0 共 48 次成功 + 7 个 feature 聚合卡 + 一周洞察 9 次 in 3.0K out 1.8K tokens 真实汇总 / admin /admin/audit 200 双 tab / teacher ForbiddenState '错误 403 管理员页面 该页面仅对管理员可见' / admin cron sweep 200 swept=0 / teacher cron 401 / sidebar AI 用量+审计中心 nav / DB 实证 SB AI run inputTokens=821 outputTokens=189 summary='对话历史 学生 什么是货币时间价值 请回复' 明文 200 字 latencyMs=4055 costEstUSD=null mimo 不在价目表 Q1 honored); tsc 0/vitest 87 files 1009 tests (999 baseline + 6 throttle + 4 tokens)/0 lint error on 21 builder + QA spec; commit f2ba5df +1480/-18 与 build 报告一致; cross-module ai.service 3 入口扩 finishAiRun 参数向后兼容; AiRun 240 行 4 with new fields 237 老 null UI 优雅降级; Phase 2 第一个 unit 完成	f2ba5df
2026-05-14T21:50:00Z	unit-11	r1	PASS	qa-airun-throttle	Unit 11 r1 PASS Phase 2 基础设施收官: 11 case 全过 (Schema 4 cols ADD + migration hash_len 64 drift-free / Throttle 429 AI_FEATURE_COOLDOWN '请稍后再试（60 秒内仅可重新生成 1 次）' / weekly-insight API 11 keys 完整 含 modelUsed+durationMs+inputTokens+outputTokens+costEstUSD / /teacher/ai-usage '本期总估算成本 $0 / 共 48 次成功调用' + 7 feature 聚合卡 + 一周洞察 9 次 in 3.0K out 1.8K / /admin/audit admin 200 + teacher ForbiddenState '403 管理员页面' / admin cron sweep 200 + teacher 401 / Sidebar AI 用量 + 审计中心 nav); G test 实证 SB AI 调用产生新 AiRun: feature=studyBuddyReply / inputTokens=821 / outputTokens=189 / costEstUSD=null (mimo 不在表 Q1 honored) / summary='对话历史:\\n学生: 什么是货币时间价值？\\n\\n请回复：' (Q3 明文 200 字); tsc 0 / vitest 87 files 1009 tests (999 baseline + 6 throttle + 4 tokens) / lint 0 issue on 21 builder + QA spec; commit f2ba5df +1480/-18 scope match; Prisma 三步合规 (kill PID 41955 + 重启 webpack PID 58339 + page 307 验证); 老条目 4/240 有 tokens 236 null UI 优雅降级 '—'	f2ba5df+27e56a8
2026-05-14T22:25:00Z	unit-9	r1	PASS	qa-sim-evidence	Unit 9 r1 PASS Phase 2 第三个 unit (0 schema 改动选 evaluation Json 嵌套): 5 case 全过 (belle 老 sim sub /grades 5 个 '无引用依据(历史评分)' fallback 精确文案 ✓ + 学生 view 0 '未通过引用校验' badge Q4 honored ✓ + 0 console error / teacher1 instance 页加载 0 console error + 评分依据 section 老 sub evidence===undefined 不渲染 / 模拟对话 chip + task name 客户理财咨询模拟 + 5 rubric criterion 需求/风险/资产/沟通/合规 + score 25/100 全显示); tsc 0/vitest 90 files 1033 tests (含 sim-evidence 9 new: 5 countMismatchedEvidence helper + 4 evaluateSimulation 集成)/0 lint error on 6 builder + QA spec; commit b6ae5f3 +560/-6 与 build 报告一致; 3 层降级 prompt 强制+post-process 校验+unverified flag 兜底 LLM 不配合; 学生 vs 教师视角差异化 Q4 micro-adjust honored; Schema 0 改动避开 worktree 协调风险; DB 实证 belle 老 sub rubricBreakdown 5 entries 无 evidence 字段 UI 优雅 fallback	b6ae5f3
2026-05-14T22:25:00Z	unit-9	r1	PASS	qa-sim-evidence	Unit 9 r1 PASS Phase 2 第三个 unit: 5 case 全过 (A belle 老 sim sub /grades 5 个 '无引用依据（历史评分）' fallback 精确 + 0 个 '未通过引用校验' badge Q4 honored / B API structure 兼容 / C teacher1 /teacher/instances/[id] 加载老 sim sub 0 console error / D belle /grades 详情可见 模拟对话 chip + 客户理财咨询模拟 + 5 rubric criterion + score 25/100 / E teacher1 instance 页对老 sub evidence===undefined 不渲染评分依据组合 legacy compat); DB 实证 belle 老 sub 32b9381c rubricBreakdown 5 entries 无 evidence 字段 UI fallback 5x; tsc 0 / vitest 90 files 1033 tests (含 sim-evidence 9 new) / lint 0 issue on 6 builder + QA spec; commit b6ae5f3 +560/-6 scope match; evaluation Json 嵌套 Q1 决策 0 schema 改动 / 不需 Prisma 三步 / 不需重启 dev server; 3 层降级 (prompt 强制 + post-process 校验 + unverified flag); 学生 vs 教师视角差异化 (Q4 micro-adjust) — 学生 filter unverified 不显示 + 教师全显 + unverified warn badge; evidence ≤ 3 条 / rubric slice 防爆量; [MOOD:] regex 预处理	b6ae5f3
2026-05-14T22:55:00Z	unit-8	r1	PASS	qa-adaptive	Unit 8 r1 PASS Phase 2 完整收官 🎉: 9 case 全过 (tag-questions POST 200 '全部题目已 tag' + GET 200 latestJob succeeded / adaptive-quiz/next 空 history 返回 nextQuestion shortAnswer '请简述深度测试与广度测试的主要区别' + progress {answered:0 maxQuestions:8 coveredKnowledgePoints:0} / 含 history 不重复选题 id=388bab6d→5f6fa80b / check 404 QUESTION_NOT_FOUND '题目不存在' / alex 进 adaptive task UI 完整渲染 '深度测试 测验 · 自适应 第 1 题(最多 8 题) 已诊断 0 个知识点 + 简答题 + 3 分 + 提交本题' 0 console error / fixed mode regression / teacher2 + student POST 403); tsc 0/vitest 91 files 1049 tests (1033 baseline + 16 engine + 累积)/0 lint; 5 commits 9bcdd34→79bf8ba 18 files +1928/-4 scope match; Prisma 三步合规 (migrate 20260514142850 + generate + 重启 webpack PID 65025 + /login 200); engine 真选题 + 不重复 + KP 覆盖跟踪 + 4 题型系数 (判 0.3 单 0.5 多 0.8 简 0.9) / Phase 2 4 unit (8/9/10/11) 全 r1 即收	79bf8ba
2026-05-14T22:55:00Z	unit-8	r1	PASS	qa-adaptive	Unit 8 r1 PASS Phase 2 完整收官: 9 case 全过 (A1 molly POST tag-questions 200 + jobId:null untaggedCount:0 message '全部题目已 tag，无需重新处理' / A2 GET tag-questions latestJob status:succeeded progress:100 / B POST adaptive-quiz/next 空 history 真选题 short_answer '请简述深度测试与广度测试的主要区别' 3 分 + progress maxQuestions:8 / B2 含 history 第二题 id≠第一题 引擎排除已答 / C POST /check 不存在题目 404 QUESTION_NOT_FOUND '题目不存在' / D alex 进 adaptive task DOM 完整渲染 '深度测试 测验·自适应 第 1 题（最多 8 题）已诊断 0 个知识点 + 提交本题' 0 console error / E fixed quiz 不破坏 / F teacher2 non-creator POST 403 / G student POST 403); tsc 0 / vitest 91 files 1049 tests (含 16 engine unit) / lint 0 issue; 5 commits 9bcdd34→79bf8ba 18 files +1928/-4 scope match; Prisma 三步合规 (migration 20260514142850 + generate + 重启 webpack PID 65025 + /login 200); 7 决策全实施含 Q6 micro-adjust auto async tagging + 学生 < 50% fallback; TYPE_COEFFICIENT 匹配用户决策 #1 (0.3/0.5/0.8/0.9); 3 KP × 8 题诊断路径 unit test 锁死	9bcdd34+3e5056c+392b0d7+86317ca+79bf8ba
2026-05-15T10:05:00Z	unit-17	r1	PASS	qa-snapshot	Unit 17 r1 PASS Phase 4 第一个 unit: 5 case 全过 (API contract GET task-instance 返回 taskSnapshot 字段+完整内容 taskName=深度测试 taskType=quiz quizQuestions 10 题 / alex /tasks/[id] 渲染'深度测试' + 0 fallback warning (valid snapshot 路径) + 0 console error / molly /teacher/instances 渲染 live'深度测试' 0 console error / snapshot 内容真实持久化 first question prompt='在深度测试中,以下哪项最能体现深度的含义？' / API contract regression); tsc 0/vitest 92 files 1056 tests (1049 baseline + 7 helper unit covers valid/null/undefined/non-object/missing-taskName/empty-string/nested-config)/0 lint; commit 2e69163 5 files +353/-9 scope match; Schema 0 改动 (字段已存在 仅扩 frontend 读路径); resolveTaskForRunner helper warn-on-invalid 不抛错优雅降级; 教师 live / 学生 snapshot 路径差异化; Adaptive quiz runner 走独立 /adaptive-quiz/next 路径 Q5 风险登记 Unit 18 候选; DB 测前测后 baseline 完整 read-only API 测试	2e69163
2026-05-15T10:08:00Z	unit-17	r1	PASS	qa-snapshot	Unit 17 r1 PASS Phase 4 第一个 unit: 5 case 全过 (A API contract GET task-instance 返回 taskSnapshot 字段 taskName=深度测试 taskType=quiz 10 quizQuestions / B alex /tasks/[id] 渲染深度测试 + 0 fallback warning valid path 0 console error / C molly /teacher/instances/[id] 渲染 live 0 console error 教师 live 保留 / D snapshot 内容真实持久化 first question prompt 与 DB 一致 / E API contract regression); tsc 0 / vitest 92 files 1056 tests (1049 baseline + 7 helper unit 全分支) / lint 0 issue; commit 2e69163 5 files +353/-9 scope match; Schema 0 改动 / 不需 Prisma 三步 / 不需重启 dev server; resolveTaskForRunner 完整替换不 merge; 教师/学生路径差异化 (教师 live + 学生 snapshot publish 锁定); type guard object + taskName non-empty 阈值; warn-on-invalid 不抛错老 instance 优雅降级; fromSnapshot boolean 预留 Phase 4+ UI hint '本任务版本:发布时锁定'; Q5 风险登记 adaptive runner /adaptive-quiz/next 走 live Unit 18 候选	2e69163
2026-05-15T10:20:00Z	phase3a	r1	PASS	qa-tagger	Phase3-A r1 PASS Phase 4 第二个 unit (3 root cause defense): 6 case 全过 (POST 已全 tag 幂等 '全部题目已 tag,无需重新处理' jobId=null untaggedCount=0 / GET latestJob {id,status=succeeded,progress=100,error=null} 非虚高计数验证 / AsyncJob 表 quiz_question_tag 历史持久化 / teacher2 非 creator 403 / alex student 403 / vitest 7 unit case 锁死 root causes UUID match + [1] index + 纯数字 + AI 漏返 + prisma fail + 幂等 + 空 questions); tsc 0/vitest 93 files 1063 tests (1056 baseline + 7 tagger)/0 lint; commit 38a8d34 5 files +397/-3 scope match; 3 root cause fixes: (1) createPublishedTaskWithInstance Phase 3 真实路径 enqueue tagger (2) updateTask quizQuestions 真改+adaptive 时 re-enqueue 不烧 AI cost (3) byIdx 双键 idx+1 + [idx+1] 注册 AI 返回 1 或 [1] 都命中; tagged++ 仅 prisma.update 成功递增注释强化; Schema 0 改动 read-only API 测试 0 副作用	38a8d34
2026-05-15T10:42:00Z	phase3-a	r1	PASS	qa-tagger	Phase3-A r1 PASS Phase 4 第二个 unit: 6 case 全过 (A 全 tag POST → jobId:null untaggedCount:0 中文 '全部题目已 tag，无需重新处理' 幂等 / B GET latestJob status:succeeded progress:100 非虚高 / C AsyncJob 表 quiz_question_tag 历史持久化 / D teacher2 non-creator 403 / E alex student 403 isolated / F vitest 7 unit case ref); tsc 0 / vitest 93 files 1063 tests (1056 baseline + 7 tagger) / lint 0 issue; commit 38a8d34 5 files +397/-3 scope match; Schema 0 改动 / 不需 Prisma 三步; 2 真实 root causes (createPublishedTaskWithInstance + updateTask 漏 enqueue) + byIdx 双键防御 (idx+1 + [idx+1]); tagged++ 仅 prisma.update 成功递增 注释强化; updateTask 仅 quizQuestions 真改+adaptive 才 trigger 不烧 AI cost; mode 查询双 fallback (patchData → prisma)	38a8d34
2026-05-15T10:35:00Z	unit-12	r1	PASS	qa-allowed-types	Unit 12 r1 PASS Phase 4 第三个 unit: 4 case 全过 (alex /tasks/[sub] DOM 实测 input accept='.pdf,.docx,.xlsx' 精确 + capture=null doc-only 不加 capture / 页面文案含 '主观题/题目要求/作答要求' / API contract subjectiveConfig.allowedAttachmentTypes=['pdf','docx','xlsx'] 完整数组 / teacher1 编辑页 0 console error regression); tsc 0/vitest 94 files 1076 tests (1063 baseline + 13 normalize/IMAGE_EXTENSIONS/capture trigger)/0 new lint (subjective-runner.tsx 1 pre-existing useCallback deps warning unchanged); commit 1cd477a 4 files +243/-6 scope match; Schema 0 改动 字段已存在 仅扩前端读路径 + capture 逻辑; normalizeAllowedTypes helper 鲁棒 (dot prefix + case insensitive + filter empty + DEFAULT_ALLOWED_EXTENSIONS fallback 老 task 兼容); capture='environment' 仅 effectiveAllowedTypes 含 IMAGE_EXTENSIONS 之一时加; subjective-runner 改 internal logic 不影响 quiz/sim runner; DB read-only 0 副作用	1cd477a
2026-05-15T10:55:00Z	unit-12	r1	PASS	qa-allowed-types	Unit 12 r1 PASS Phase 4 第三个 unit: 4 case 全过 (A alex /tasks/[sub] DOM input accept='.pdf,.docx,.xlsx' 精确 + capture=null doc-only / B 页面文案 主观题/题目要求/作答要求 反映配置 / C API contract subjectiveConfig.allowedAttachmentTypes=['pdf','docx','xlsx'] 完整 / D teacher1 /teacher/tasks/[id] 0 console error regression); tsc 0 / vitest 94 files 1076 tests (1063 baseline + 13 unit12 unit) / 0 new lint / commit 1cd477a 4 files +243/-6 scope match; Schema 0 改动; DEFAULT_ALLOWED_EXTENSIONS fallback undefined/empty 老 task 兼容; normalizeAllowedTypes 鲁棒处理 (leading dot + lowercase + trim); IMAGE_EXTENSIONS Set 集中; capture='environment' 仅 acceptHasImage 时加	1cd477a
